Election,Scottish STV Winners,Adaptive Quota STV Winners,Meek STV Winners,Chamberlin-Courant Winners,Greedy Chamberlin-Courant Winners,Expanding Approvals Winners,CPO-STV Winners
renfrewshire_2022_ward8.csv,"[1, 2, 5, 6]","[1, 2, 5, 6]","[1, 2, 5, 6]","[1, 2, 3, 5]","[2, 1, 5, 3]","[1, 2, 5, 6]","[1, 2, 5, 6]"
sc_borders_2012_ward1.csv,"[2, 3, 1]","[2, 3, 1]","[2, 3, 1]","[1, 2, 3]","[2, 3, 1]","[2, 3, 1]","[1, 2, 3]"
sc_borders_2012_ward2.csv,"[1, 4, 3]","[1, 4, 3]","[1, 4, 3]","[1, 4, 6]","[1, 4, 6]","[1, 4, 3]","[1, 3, 4]"
sc_borders_2012_ward4.csv,"[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 4, 5]","[3, 4, 1]","[3, 4, 1]","[1, 3, 4]"
sc_borders_2012_ward5.csv,"[3, 6, 5]","[3, 6, 5]","[3, 6, 4]","[3, 5, 6]","[3, 6, 5]","[3, 6, 4]","[3, 4, 6]"
sc_borders_2017_ward10.csv,"[3, 5, 4]","[3, 5, 4]","[3, 5, 4]","[3, 4, 5]","[3, 5, 4]","[3, 5, 4]","[3, 4, 5]"
sc_borders_2017_ward6.csv,"[1, 4, 2]","[1, 4, 2]","[1, 4, 2]","[1, 2, 4]","[1, 2, 4]","[1, 4, 2]","[1, 2, 4]"
sc_borders_2022_ward1.csv,"[6, 2, 4]","[6, 2, 4]","[6, 2, 4]","[2, 4, 6]","[2, 6, 4]","[6, 2, 4]","[2, 4, 6]"
sc_borders_2022_ward10.csv,"[4, 5, 6]","[4, 5, 6]","[4, 5, 6]","[4, 5, 6]","[4, 6, 5]","[4, 5, 6]","[4, 5, 6]"
sc_borders_2022_ward4.csv,"[1, 2, 6]","[1, 2, 6]","[1, 2, 6]","[1, 2, 6]","[1, 6, 2]","[1, 2, 6]","[1, 2, 6]"
shetland_2012_ward4.csv,"[4, 6, 1]","[4, 6, 1]","[4, 6, 1]","[4, 5, 6]","[4, 6, 5]","[4, 6, 1]","[1, 4, 6]"
shetland_2017_ward3.csv,"[5, 1, 2]","[5, 1, 2]","[5, 1, 2]","[1, 2, 5]","[5, 2, 1]","[5, 2, 1]","[1, 2, 5]"
shetland_2022_ward4.csv,"[2, 5, 1, 6]","[2, 5, 1, 6]","[2, 5, 1, 6]","[1, 2, 5, 6]","[2, 5, 6, 1]","[2, 5, 1, 6]","[1, 2, 5, 6]"
south_ayrshire_2012_ward1.csv,"[2, 6, 4, 5]","[2, 6, 4, 5]","[2, 6, 4, 5]","[1, 2, 4, 6]","[2, 4, 6, 1]","[2, 6, 4, 5]","[2, 4, 5, 6]"
south_ayrshire_2012_ward2.csv,"[1, 2, 4, 5]","[1, 2, 4, 5]","[1, 2, 4, 5]","[1, 2, 4, 5]","[2, 1, 4, 5]","[4, 1, 2, 5]","[1, 2, 4, 5]"
south_ayrshire_2017_ward1.csv,"[1, 5, 2, 6]","[1, 5, 2, 6]","[1, 5, 6, 2]","[1, 2, 5, 6]","[1, 3, 6, 5]","[1, 3, 5, 6]","[1, 2, 5, 6]"
south_ayrshire_2017_ward2.csv,"[1, 2, 5, 4]","[1, 2, 5, 4]","[1, 2, 5, 4]","[1, 2, 4, 5]","[2, 1, 4, 5]","[2, 1, 5, 4]","[1, 2, 4, 5]"
south_ayrshire_2017_ward3.csv,"[1, 4, 3, 2]","[1, 4, 3, 2]","[1, 4, 2, 3]","[1, 2, 3, 4]","[1, 4, 3, 2]","[4, 1, 3, 2]","[1, 2, 3, 4]"
south_ayrshire_2017_ward8.csv,"[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 2]","[1, 3, 4]"
south_ayrshire_2022_ward6.csv,"[3, 6, 4]","[3, 6, 4]","[3, 6, 4]","[3, 4, 6]","[6, 4, 3]","[3, 4, 6]","[3, 4, 6]"
south_ayrshire_2022_ward7.csv,"[3, 1, 2]","[3, 1, 2]","[3, 1, 2]","[1, 2, 3]","[2, 1, 3]","[3, 1, 2]","[1, 2, 3]"
south_lanarkshire_2012_ward10.csv,"[2, 6, 4]","[2, 6, 4]","[2, 5, 6]","[2, 3, 6]","[2, 6, 3]","[2, 6, 5]","[2, 5, 6]"
south_lanarkshire_2012_ward11.csv,"[5, 1, 3]","[5, 1, 3]","[5, 1, 3]","[1, 3, 5]","[5, 1, 3]","[5, 1, 4]","[1, 3, 5]"
south_lanarkshire_2012_ward13.csv,"[2, 4, 6]","[2, 4, 6]","[2, 4, 6]","[1, 2, 4]","[2, 4, 1]","[2, 4, 6]","[2, 4, 6]"
south_lanarkshire_2012_ward14.csv,"[1, 2, 3]","[1, 2, 3]","[1, 2, 3]","[1, 2, 3]","[1, 3, 2]","[1, 2, 3]","[1, 2, 3]"
south_lanarkshire_2012_ward2.csv,"[2, 5, 1]","[2, 5, 1]","[2, 5, 1]","[2, 4, 5]","[2, 5, 4]","[2, 5, 1]","[1, 2, 5]"
south_lanarkshire_2012_ward20.csv,"[1, 3, 2, 5]","[1, 3, 2, 5]","[1, 3, 2, 5]","[1, 2, 3, 5]","[1, 3, 5, 2]","[1, 3, 2, 5]","[1, 2, 3, 5]"
south_lanarkshire_2012_ward3.csv,"[6, 2, 1]","[6, 2, 3]","[6, 2, 3]","[1, 2, 6]","[2, 6, 1]","[2, 6, 3]","[2, 3, 6]"
south_lanarkshire_2012_ward4.csv,"[2, 1, 6]","[2, 1, 6]","[2, 1, 6]","[1, 2, 5]","[2, 1, 5]","[2, 1, 6]","[1, 2, 6]"
south_lanarkshire_2012_ward7.csv,"[1, 2, 3]","[1, 2, 3]","[1, 2, 3]","[1, 2, 3]","[2, 1, 3]","[1, 2, 3]","[1, 2, 3]"
south_lanarkshire_2012_ward9.csv,"[5, 6, 2]","[5, 6, 2]","[5, 6, 2]","[2, 5, 6]","[6, 4, 5]","[5, 6, 4]","[2, 5, 6]"
south_lanarkshire_2017_ward11.csv,"[1, 5, 2]","[1, 5, 2]","[1, 5, 2]","[1, 2, 5]","[1, 5, 2]","[5, 1, 2]","[1, 2, 5]"
south_lanarkshire_2017_ward16.csv,"[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[3, 1, 4]","[1, 3, 4]"
south_lanarkshire_2022_ward13.csv,"[6, 1, 4]","[6, 1, 4]","[6, 1, 4]","[1, 4, 6]","[6, 1, 4]","[6, 1, 4]","[1, 4, 6]"
south_lanarkshire_2022_ward16.csv,"[3, 4, 2]","[3, 4, 2]","[3, 4, 2]","[2, 3, 4]","[3, 5, 4]","[3, 4, 5]","[2, 3, 4]"
south_lanarkshire_2022_ward17.csv,"[2, 4, 3]","[2, 4, 3]","[2, 4, 3]","[2, 3, 4]","[4, 2, 3]","[4, 2, 5]","[2, 3, 4]"
stirling_2012_ward1.csv,"[2, 3, 6]","[2, 3, 6]","[2, 3, 6]","[2, 3, 4]","[3, 2, 4]","[2, 3, 6]","[2, 3, 6]"
stirling_2012_ward3.csv,"[2, 3, 4, 5]","[2, 3, 4, 5]","[2, 3, 4, 5]","[2, 3, 4, 5]","[3, 4, 2, 5]","[3, 2, 4, 5]","[2, 3, 4, 5]"
stirling_2012_ward6.csv,"[6, 5, 3]","[6, 3, 5]","[6, 3, 5]","[1, 5, 6]","[5, 6, 1]","[6, 5, 3]","[3, 5, 6]"
stirling_2017_ward5.csv,"[1, 5, 2]","[1, 5, 2]","[1, 5, 2]","[1, 2, 5]","[1, 2, 5]","[1, 2, 5]","[1, 2, 5]"
west_lothian_2012_ward1.csv,"[2, 4, 1]","[2, 4, 1]","[2, 4, 1]","[1, 2, 4]","[2, 4, 1]","[4, 2, 1]","[1, 2, 4]"
west_lothian_2012_ward2.csv,"[1, 2, 4, 3]","[1, 2, 4, 3]","[1, 2, 4, 3]","[1, 2, 4, 5]","[2, 4, 5, 1]","[2, 1, 4, 3]","[1, 2, 3, 4]"
west_lothian_2012_ward6.csv,"[1, 5, 4]","[1, 5, 4]","[1, 5, 4]","[1, 4, 6]","[1, 4, 6]","[1, 4, 5]","[1, 4, 5]"
west_lothian_2017_ward9.csv,"[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]","[1, 3, 4]"
west_lothian_2021_by_election_ward_5.csv,[6],[6],[6],[6],[6],[6],[6]
west_lothian_2022_ward1.csv,"[4, 5, 2]","[4, 2, 5]","[4, 2, 5]","[3, 4, 5]","[5, 4, 3]","[4, 5, 2]","[2, 4, 5]"
aberdeenshire_2012_ward17.csv,"[1, 2, 7, 5]","[1, 2, 7, 5]","[1, 2, 7, 5]","[1, 2, 5, 7]","[1, 5, 2, 7]","[1, 2, 5, 7]","[1, 2, 4, 7]"
aberdeenshire_2012_ward19.csv,"[2, 3, 5, 7]","[2, 3, 5, 7]","[2, 3, 5, 4]","[2, 3, 5, 7]","[5, 3, 2, 7]","[2, 3, 5, 7]","[2, 3, 4, 5]"
aberdeenshire_2012_ward8.csv,"[4, 5, 2, 7]","[4, 5, 2, 7]","[4, 5, 2, 7]","[1, 2, 4, 5]","[4, 5, 2, 1]","[4, 5, 2, 7]","[2, 4, 5, 7]"
aberdeenshire_2017_ward13.csv,"[4, 7, 5, 1]","[4, 7, 5, 1]","[4, 7, 5, 1]","[1, 4, 5, 7]","[4, 1, 7, 5]","[4, 7, 5, 2]","[1, 4, 5, 7]"
aberdeenshire_2017_ward17.csv,"[2, 5, 6, 3]","[2, 5, 6, 3]","[2, 5, 6, 3]","[2, 3, 5, 6]","[5, 2, 6, 3]","[6, 5, 2, 3]","[2, 3, 5, 6]"
aberdeenshire_2017_ward18.csv,"[1, 5, 7, 4]","[1, 5, 7, 4]","[1, 5, 7, 4]","[1, 4, 5, 7]","[1, 5, 4, 7]","[1, 5, 4, 7]","[1, 4, 5, 7]"
aberdeenshire_2017_ward8.csv,"[2, 5, 1, 4]","[2, 5, 1, 4]","[2, 5, 1, 4]","[1, 2, 4, 5]","[2, 1, 5, 4]","[2, 5, 1, 4]","[1, 2, 4, 5]"
aberdeenshire_2022_ward13.csv,"[2, 3, 6, 5]","[2, 3, 6, 5]","[2, 3, 6, 5]","[2, 3, 6, 7]","[6, 3, 2, 7]","[3, 6, 2, 5]","[2, 3, 5, 6]"
aberdeenshire_2022_ward14.csv,"[3, 5, 2, 7]","[3, 5, 7, 2]","[3, 5, 7, 2]","[2, 3, 5, 7]","[3, 5, 2, 7]","[5, 3, 2, 7]","[2, 3, 5, 7]"
aberdeenshire_2022_ward3.csv,"[1, 5, 4, 2]","[1, 4, 5, 2]","[1, 4, 5, 2]","[1, 4, 5, 7]","[5, 1, 4, 7]","[1, 5, 4, 2]","[1, 2, 4, 5]"
aberdeenshire_2022_ward9.csv,"[2, 5, 1, 6]","[2, 5, 1, 6]","[2, 5, 1, 6]","[1, 2, 5, 6]","[2, 5, 1, 6]","[2, 5, 1, 6]","[1, 2, 5, 6]"
aberdeen_2012_ward13.csv,"[2, 6, 4]","[2, 6, 4]","[2, 6, 4]","[2, 4, 6]","[2, 6, 4]","[6, 2, 4]","[2, 4, 6]"
aberdeen_2012_ward4.csv,"[2, 1, 4]","[2, 1, 4]","[2, 1, 4]","[1, 2, 4]","[2, 4, 1]","[2, 1, 5]","[1, 2, 4]"
aberdeen_2012_ward7.csv,"[1, 3, 2]","[1, 3, 2]","[1, 3, 2]","[1, 2, 3]","[1, 3, 2]","[3, 1, 2]","[1, 2, 3]"
aberdeen_2012_ward9.csv,"[2, 4, 3]","[2, 4, 3]","[2, 4, 3]","[2, 3, 6]","[2, 4, 3]","[2, 4, 7]","[2, 3, 4]"
aberdeen_2017_ward1.csv,"[4, 5, 1, 7]","[4, 5, 1, 7]","[4, 5, 1, 7]","[1, 2, 4, 5]","[4, 5, 1, 2]","[5, 4, 3, 7]","[1, 4, 5, 7]"
aberdeen_2017_ward3.csv,"[3, 1, 7]","[3, 1, 7]","[3, 1, 7]","[1, 3, 7]","[3, 1, 7]","[3, 1, 7]","[1, 3, 7]"
aberdeen_2019_by_election_torry-ferryhill.csv,[6],[6],[6],[6],[6],[6],[6]
aberdeen_2022_ward10.csv,"[3, 7, 1, 4]","[3, 7, 1, 4]","[3, 7, 1, 4]","[1, 3, 4, 7]","[3, 4, 1, 7]","[3, 7, 4, 1]","[1, 3, 4, 7]"
aberdeen_2022_ward3.csv,"[2, 3, 1]","[2, 3, 1]","[2, 3, 1]","[1, 2, 3]","[3, 2, 1]","[3, 2, 1]","[1, 2, 3]"
aberdeen_2022_ward5.csv,"[1, 7, 2]","[1, 7, 2]","[1, 7, 2]","[1, 3, 7]","[1, 7, 3]","[1, 7, 2]","[1, 2, 7]"
aberdeen_2022_ward8.csv,"[4, 3, 6, 1]","[4, 3, 6, 1]","[4, 3, 6, 5]","[1, 4, 6, 7]","[4, 6, 1, 7]","[4, 6, 3, 1]","[3, 4, 5, 6]"
aberdeen_2022_ward9.csv,"[2, 1, 3]","[2, 1, 3]","[2, 1, 3]","[2, 3, 5]","[2, 3, 5]","[2, 3, 1]","[1, 2, 3]"
angus_2012_ward3.csv,"[3, 5, 2, 4]","[3, 5, 4, 2]","[3, 5, 4, 2]","[2, 3, 4, 6]","[5, 4, 2, 6]","[3, 5, 2, 4]","[2, 3, 4, 5]"
angus_2012_ward5.csv,"[3, 6, 2]","[3, 6, 2]","[3, 6, 2]","[3, 4, 6]","[3, 6, 4]","[3, 6, 2]","[2, 3, 6]"
angus_2017_ward2.csv,"[4, 2, 3]","[4, 2, 3]","[4, 2, 3]","[2, 4, 5]","[3, 2, 4]","[4, 3, 2]","[2, 3, 4]"
angus_2017_ward5.csv,"[4, 2, 3]","[4, 2, 3]","[4, 2, 3]","[3, 4, 7]","[3, 4, 7]","[4, 2, 3]","[2, 3, 4]"
angus_2017_ward8.csv,"[1, 7, 3, 5]","[1, 7, 3, 5]","[1, 7, 3, 5]","[1, 3, 5, 7]","[3, 1, 7, 5]","[7, 1, 3, 5]","[1, 3, 5, 7]"
angus_2022_ward1.csv,"[1, 5, 3]","[1, 5, 3]","[1, 3, 5]","[1, 2, 5]","[1, 5, 2]","[1, 5, 3]","[1, 3, 5]"
angus_2022_ward5.csv,"[6, 2, 1]","[6, 1, 2]","[6, 1, 2]","[2, 3, 6]","[2, 6, 3]","[6, 2, 1]","[1, 2, 6]"
argyll_bute_2012_ward1.csv,"[5, 7, 2]","[5, 2, 7]","[5, 2, 7]","[2, 5, 7]","[5, 7, 2]","[5, 7, 2]","[2, 5, 7]"
argyll_bute_2012_ward2.csv,"[3, 4, 2]","[3, 4, 2]","[3, 4, 2]","[2, 3, 4]","[3, 6, 4]","[3, 4, 2]","[2, 3, 4]"
argyll_bute_2012_ward9.csv,"[2, 5, 1]","[2, 1, 5]","[2, 1, 5]","[1, 2, 5]","[2, 5, 1]","[2, 5, 1]","[1, 2, 5]"
argyll_bute_2017_ward3.csv,"[6, 7, 2]","[6, 7, 2]","[6, 7, 2]","[4, 6, 7]","[6, 7, 4]","[6, 7, 2]","[2, 6, 7]"
argyll_bute_2017_ward8.csv,"[1, 5, 6]","[1, 5, 6]","[1, 5, 6]","[3, 5, 7]","[5, 3, 7]","[5, 3, 2]","[1, 5, 6]"
argyll_bute_2017_ward9.csv,"[6, 2, 7]","[6, 2, 7]","[6, 2, 7]","[2, 6, 7]","[6, 2, 7]","[6, 2, 1]","[2, 6, 7]"
argyll_bute_2022_ward10.csv,"[4, 5, 6, 3]","[4, 5, 6, 3]","[4, 5, 6, 3]","[3, 4, 5, 6]","[4, 6, 5, 3]","[6, 5, 4, 3]","[3, 4, 5, 6]"
argyll_bute_2022_ward6.csv,"[1, 4, 6]","[1, 4, 6]","[1, 4, 6]","[1, 4, 6]","[1, 4, 6]","[1, 4, 6]","[1, 4, 6]"
argyll_bute_2022_ward7.csv,"[2, 5, 3]","[2, 5, 3]","[2, 5, 3]","[2, 3, 5]","[2, 5, 3]","[2, 5, 4]","[2, 3, 5]"
argyll_bute_2022_ward9.csv,"[1, 6, 3]","[1, 6, 3]","[1, 6, 2]","[1, 3, 6]","[2, 6, 1]","[1, 6, 3]","[1, 2, 6]"
clackmannanshire_2012_ward1.csv,"[3, 4, 7, 6]","[3, 4, 7, 6]","[3, 4, 7, 5]","[2, 3, 4, 6]","[3, 4, 6, 2]","[3, 4, 7, 6]","[3, 4, 5, 7]"
clackmannanshire_2017_ward4.csv,"[5, 2, 3, 4]","[5, 2, 3, 4]","[5, 2, 3, 4]","[2, 3, 5, 6]","[5, 3, 2, 6]","[5, 3, 4, 2]","[2, 3, 4, 5]"
clackmannanshire_2022_ward1.csv,"[1, 2, 4, 3]","[1, 2, 4, 3]","[1, 2, 4, 3]","[1, 2, 3, 4]","[1, 4, 2, 3]","[1, 2, 4, 3]","[1, 2, 3, 4]"
clackmannanshire_2022_ward3.csv,"[1, 6, 5]","[1, 6, 5]","[1, 6, 5]","[1, 4, 6]","[1, 6, 4]","[1, 6, 5]","[1, 5, 6]"
clackmannanshire_2022_ward4.csv,"[1, 2, 5, 3]","[1, 2, 5, 3]","[1, 2, 5, 3]","[1, 2, 4, 5]","[3, 1, 4, 5]","[1, 2, 5, 3]","[1, 2, 3, 5]"
clackmannanshire_2022_ward5.csv,"[2, 4, 5]","[2, 4, 5]","[2, 4, 5]","[2, 4, 5]","[2, 4, 5]","[4, 2, 5]","[2, 4, 5]"
dumgal_2012_ward11.csv,"[1, 2, 3, 4]","[1, 2, 3, 4]","[1, 2, 3, 4]","[1, 2, 3, 7]","[3, 2, 1, 7]","[1, 3, 2, 4]","[1, 2, 3, 4]"
dumgal_2012_ward12.csv,"[2, 3, 5, 6]","[2, 3, 5, 6]","[2, 3, 5, 6]","[1, 2, 3, 6]","[5, 2, 1, 6]","[2, 4, 5, 1]","[2, 3, 5, 6]"
dumgal_2012_ward5.csv,"[1, 4, 2]","[1, 4, 2]","[1, 4, 2]","[1, 2, 4]","[4, 1, 2]","[1, 4, 2]","[1, 2, 4]"
dumgal_2017_ward10.csv,"[2, 1, 3, 4]","[2, 1, 3, 4]","[2, 1, 3, 4]","[1, 2, 3, 4]","[2, 3, 4, 1]","[2, 1, 3, 7]","[1, 2, 3, 4]"
dumgal_2017_ward5.csv,"[1, 7, 2]","[1, 7, 2]","[1, 7, 2]","[1, 2, 7]","[1, 7, 2]","[1, 7, 2]","[1, 2, 7]"
dumgal_2017_ward6.csv,"[1, 4, 6, 7]","[1, 4, 6, 7]","[1, 4, 6, 7]","[1, 4, 6, 7]","[6, 1, 4, 7]","[1, 6, 4, 7]","[1, 4, 6, 7]"
dumgal_2022_ward1.csv,"[2, 3, 6, 4]","[2, 3, 6, 4]","[2, 3, 6, 4]","[2, 3, 5, 6]","[6, 3, 2, 5]","[3, 2, 6, 4]","[2, 3, 4, 6]"
dumgal_2022_ward11.csv,"[4, 6, 2, 7]","[4, 6, 2, 7]","[4, 6, 2, 7]","[2, 4, 6, 7]","[4, 6, 7, 2]","[6, 4, 2, 7]","[2, 4, 6, 7]"
dumgal_2022_ward12.csv,"[1, 2, 4]","[1, 2, 4]","[1, 2, 4]","[1, 2, 7]","[1, 2, 7]","[1, 2, 4]","[1, 2, 4]"
dumgal_2022_ward3.csv,"[4, 3, 2]","[4, 2, 3]","[4, 2, 3]","[2, 3, 4]","[6, 4, 2]","[4, 6, 2]","[2, 3, 4]"
dumgal_2022_ward9.csv,"[1, 6, 2, 5]","[1, 6, 2, 5]","[1, 6, 2, 5]","[1, 2, 5, 6]","[1, 2, 6, 5]","[1, 2, 6, 5]","[1, 2, 5, 6]"
dundee_2012_ward3.csv,"[1, 4, 5, 6]","[1, 4, 5, 6]","[1, 4, 5, 6]","[1, 2, 4, 5]","[4, 1, 5, 2]","[4, 1, 5, 6]","[1, 4, 5, 6]"
dundee_2012_ward5.csv,"[3, 6, 1]","[3, 6, 1]","[3, 6, 1]","[3, 4, 5]","[3, 1, 4]","[3, 1, 6]","[1, 3, 6]"
dundee_2012_ward7.csv,"[3, 6, 2]","[3, 6, 2]","[3, 6, 2]","[2, 3, 6]","[3, 2, 6]","[3, 2, 6]","[2, 3, 6]"
dundee_2017_ward1.csv,"[1, 5, 6, 2]","[1, 5, 6, 2]","[1, 5, 6, 2]","[1, 2, 3, 6]","[1, 6, 2, 3]","[1, 6, 5, 2]","[1, 2, 5, 6]"
dundee_2017_ward5.csv,"[5, 3, 7]","[5, 3, 7]","[5, 7, 3]","[2, 3, 5]","[5, 3, 2]","[5, 3, 7]","[3, 5, 7]"
dundee_2022_ward6.csv,"[1, 4, 5]","[1, 4, 5]","[1, 4, 5]","[1, 4, 5]","[4, 1, 5]","[4, 1, 5]","[1, 4, 5]"
dundee_2022_ward7.csv,"[2, 4, 7]","[2, 4, 7]","[2, 4, 7]","[1, 2, 4]","[2, 4, 1]","[2, 4, 7]","[2, 4, 7]"
east_ayrshire_2017_ward4.csv,"[1, 4, 2, 3]","[1, 4, 2, 3]","[1, 4, 2, 3]","[1, 2, 3, 4]","[1, 3, 4, 2]","[1, 4, 3, 2]","[1, 2, 3, 4]"
east_ayrshire_2017_ward7.csv,"[1, 7, 2, 4]","[1, 7, 2, 4]","[1, 7, 2, 4]","[1, 2, 6, 7]","[2, 4, 7, 6]","[1, 7, 2, 4]","[1, 2, 4, 7]"
east_ayrshire_2022_ward3.csv,"[1, 3, 4, 7]","[1, 3, 4, 7]","[1, 3, 4, 7]","[1, 3, 4, 7]","[3, 4, 1, 7]","[3, 1, 4, 7]","[1, 3, 4, 7]"
east_dunbartonshire_2012_ward8.csv,"[4, 7, 1]","[4, 7, 1]","[4, 7, 1]","[1, 4, 7]","[4, 7, 1]","[4, 7, 1]","[1, 4, 7]"
east_dunbartonshire_2017_ward4.csv,"[2, 4, 5, 3]","[2, 4, 3, 5]","[2, 4, 3, 5]","[2, 4, 5, 7]","[4, 2, 7, 5]","[4, 2, 5, 3]","[2, 3, 4, 5]"
east_dunbartonshire_2017_ward7.csv,"[1, 5, 3]","[1, 3, 5]","[1, 3, 5]","[1, 3, 5]","[1, 5, 3]","[1, 5, 6]","[1, 3, 5]"
east_dunbartonshire_2022_ward3.csv,"[3, 6, 7]","[6, 7, 3]","[6, 7, 3]","[3, 6, 7]","[6, 3, 7]","[6, 3, 1]","[3, 6, 7]"
east_lothian_2012_ward1.csv,"[5, 4, 7]","[5, 4, 7]","[5, 4, 7]","[4, 5, 6]","[5, 4, 6]","[5, 4, 6]","[4, 5, 7]"
east_lothian_2012_ward3.csv,"[3, 4, 1, 5]","[3, 4, 1, 5]","[3, 4, 1, 5]","[1, 2, 3, 4]","[3, 5, 2, 4]","[3, 4, 5, 1]","[1, 3, 4, 5]"
east_lothian_2012_ward4.csv,"[4, 5, 1, 7]","[4, 5, 1, 7]","[4, 5, 1, 7]","[2, 4, 5, 7]","[4, 7, 5, 2]","[4, 5, 7, 1]","[1, 4, 5, 7]"
east_lothian_2017_ward5.csv,"[5, 3, 1, 7]","[5, 3, 1, 7]","[5, 3, 1, 7]","[1, 3, 5, 7]","[3, 5, 7, 1]","[5, 3, 7, 1]","[1, 3, 5, 7]"
east_lothian_2022_ward6.csv,"[4, 6, 3]","[4, 6, 3]","[4, 6, 3]","[3, 4, 6]","[4, 6, 3]","[6, 4, 2]","[3, 4, 6]"
east_renfrewshire_2012_ward5.csv,"[7, 2, 4]","[7, 2, 4]","[7, 2, 4]","[2, 4, 7]","[7, 4, 2]","[7, 2, 4]","[2, 4, 7]"
east_renfrewshire_2022_ward3.csv,"[2, 7, 3]","[2, 7, 3]","[2, 7, 3]","[2, 3, 7]","[3, 7, 2]","[2, 7, 3]","[2, 3, 7]"
edinburgh_2012_ward1.csv,"[5, 7, 6]","[5, 7, 6]","[5, 7, 6]","[2, 5, 7]","[7, 5, 2]","[7, 5, 6]","[5, 6, 7]"
edinburgh_2012_ward10.csv,"[7, 2, 6, 3]","[7, 2, 6, 3]","[7, 2, 6, 3]","[2, 3, 6, 7]","[6, 7, 2, 3]","[7, 6, 2, 1]","[2, 3, 6, 7]"
edinburgh_2012_ward13.csv,"[5, 1, 3]","[5, 1, 3]","[5, 1, 3]","[1, 3, 5]","[5, 3, 1]","[5, 4, 1]","[1, 3, 5]"
edinburgh_2012_ward2.csv,"[3, 4, 5]","[3, 4, 5]","[3, 4, 5]","[3, 4, 5]","[4, 3, 5]","[3, 4, 5]","[3, 4, 5]"
edinburgh_2012_ward5.csv,"[4, 1, 2, 6]","[4, 1, 2, 6]","[4, 1, 2, 6]","[1, 2, 4, 6]","[4, 6, 2, 1]","[4, 6, 2, 1]","[1, 2, 4, 6]"
edinburgh_2012_ward7.csv,"[4, 6, 7, 3]","[4, 6, 7, 3]","[4, 6, 7, 3]","[1, 2, 4, 6]","[6, 4, 2, 1]","[6, 4, 7, 3]","[3, 4, 6, 7]"
edinburgh_2012_ward8.csv,"[6, 1, 4]","[6, 1, 4]","[6, 1, 4]","[2, 4, 6]","[6, 2, 4]","[6, 1, 2]","[1, 4, 6]"
edinburgh_2017_ward16.csv,"[1, 7, 2, 4]","[1, 7, 2, 4]","[1, 7, 2, 4]","[1, 2, 4, 7]","[1, 2, 7, 4]","[1, 7, 2, 6]","[1, 2, 4, 7]"
edinburgh_2017_ward17.csv,"[4, 5, 2, 3]","[4, 5, 2, 3]","[4, 5, 2, 3]","[2, 3, 4, 5]","[4, 2, 5, 3]","[4, 2, 5, 3]","[2, 3, 4, 5]"
edinburgh_2017_ward2.csv,"[1, 3, 4, 6]","[1, 3, 4, 6]","[1, 3, 4, 6]","[1, 3, 4, 6]","[1, 3, 4, 6]","[1, 3, 4, 6]","[1, 3, 4, 6]"
edinburgh_2017_ward6.csv,"[1, 2, 5]","[1, 2, 5]","[1, 2, 5]","[1, 2, 5]","[2, 1, 5]","[1, 2, 5]","[1, 2, 5]"
edinburgh_2022_ward10.csv,"[4, 5, 7, 3]","[4, 5, 7, 3]","[4, 5, 7, 3]","[3, 4, 5, 7]","[7, 5, 4, 3]","[7, 5, 4, 3]","[3, 4, 5, 7]"
edinburgh_2022_ward6.csv,"[1, 3, 7]","[1, 3, 7]","[1, 3, 7]","[1, 4, 7]","[1, 7, 4]","[1, 3, 7]","[1, 3, 7]"
edinburgh_2022_ward8.csv,"[1, 6, 2]","[1, 6, 2]","[1, 6, 2]","[1, 2, 6]","[1, 6, 2]","[1, 6, 2]","[1, 2, 6]"
edinburgh_2022_ward9.csv,"[1, 7, 3]","[1, 7, 3]","[1, 7, 3]","[1, 3, 7]","[7, 3, 1]","[1, 5, 7]","[1, 3, 7]"
eilean_siar_2012_ward4.csv,"[1, 3, 6]","[1, 3, 6]","[1, 3, 6]","[1, 3, 6]","[6, 1, 3]","[6, 1, 3]","[1, 3, 6]"
eilean_siar_2012_ward5.csv,"[7, 3, 4]","[3, 7, 4]","[3, 7, 4]","[3, 6, 7]","[3, 7, 6]","[3, 6, 7]","[3, 6, 7]"
eilean_siar_2012_ward6.csv,"[7, 6, 1, 4]","[7, 6, 1, 4]","[7, 6, 1, 4]","[2, 4, 6, 7]","[7, 4, 6, 2]","[7, 6, 1, 4]","[1, 4, 6, 7]"
eilean_siar_2022_ward10.csv,"[7, 3, 5, 6]","[7, 3, 5, 6]","[7, 3, 5, 6]","[3, 5, 6, 7]","[7, 3, 5, 6]","[7, 3, 5, 2]","[3, 5, 6, 7]"
falkirk_2012_ward7.csv,"[1, 2, 3, 6]","[1, 2, 3, 6]","[1, 2, 3, 6]","[1, 2, 4, 6]","[2, 1, 6, 4]","[2, 1, 3, 6]","[1, 2, 3, 6]"
